gloss1,gloss2,video1,video2,dtw_distance
Sorry,Student,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Jobs/Student/MVI_4462.pkl,151.0982845017432
House,Clock,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Electronics/Clock/MVI_9092.pkl,151.11753601877246
Sorry,happy,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Adjectives/happy/MVI_5183.pkl,151.1244080061266
Start,Thursday,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_5458.pkl,151.12482946479201
Holiday,Baby,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_4067.pkl,151.14016060318707
See,Money,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Society/Money/MVI_4266.pkl,151.14175515231872
Twenty,Box,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_4438.pkl,151.15161576821296
Sorry,Alright,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_9965.pkl,151.18033151393442
Stay?,clean,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/Adjectives/clean/MVI_9682.pkl,151.18441420808315
Start,Cell phone,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Electronics/Cell phone/MVI_5392.pkl,151.1854606409208
What,Baby,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_4067.pkl,151.19004609430917
Big,Friend,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/People/Friend/MVI_3977.pkl,151.19283034873632
My,Skirt,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3996.pkl,151.1959769243384
Big,Job,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Jobs/Job/MVI_8925.pkl,151.19834895130955
Mother,Newspaper,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Society/Newspaper/MVI_4842.pkl,151.21067147901215
Learn,Child,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,151.22298557306902
Sister,House,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Places/House/MVI_3267.pkl,151.23531948597568
University,Computer,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Electronics/Computer/MVI_5395.pkl,151.23651299236346
My,Good_evening,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_evening/MVI_0054.pkl,151.24034587875036
Make,Good_evening,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_evening/MVI_0054.pkl,151.2501267895499
To_You,Cow,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_3097.pkl,151.26081105963706
Mother,poor,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Adjectives/poor/MVI_9740.pkl,151.26309742687772
English,King,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_3952.pkl,151.26330134676596
Sinhala,Year,../all_outputs/output_ssl_small/Sinhala/4-3-w01820221216121929.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Year/MVI_5491.pkl,151.27654241551366
Talk,clean,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Adjectives/clean/MVI_9682.pkl,151.28054852857292
How_many,Lamp,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Electronics/Lamp/MVI_4528.pkl,151.2830602382745
Me,Death,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Society/Death/MVI_8930.pkl,151.28363494478782
Teach,God,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Society/God/MVI_4342.pkl,151.30165712115448
School,Race (ethnicity),../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Society/Race (ethnicity)/MVI_8949.pkl,151.30413690160884
School,Student,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Jobs/Student/MVI_4462.pkl,151.3128600965522
Again,Tool,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Home/Tool/MVI_9088.pkl,151.31863050856623
Age,Grandfather,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_4234.pkl,151.32772265772672
Tuesday,Secretary,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Jobs/Secretary/MVI_5341.pkl,151.32992847960475
It,Bill,../all_outputs/output_ssl_small/It/3-5-w00720221216120500.mp4_1.pkl,../all_outputs/output_include/Society/Bill/MVI_4811.pkl,151.33704010867766
Learn?,soft,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Adjectives/soft/MVI_9664.pkl,151.34855865380092
To_You,Monday,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Monday/MVI_5447.pkl,151.3667852576037
Learn,Hat,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Clothes/Hat/MVI_3985.pkl,151.3693532929214
Little,Medicine,../all_outputs/output_ssl_small/Little/1-5-w01220221103112023.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_4804.pkl,151.37366505461648
Start,male,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9765.pkl,151.37549004511118
Children,Yellow,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,151.38150672119832
University,Bill,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Society/Bill/MVI_4811.pkl,151.38716332814215
Twenty,Baby,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_4067.pkl,151.39205473703623
How_many,Medicine,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_4804.pkl,151.40632545920076
Sister,Bathroom,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Home/Bathroom/MVI_9025.pkl,151.41535478157837
Thank_You,Player,../all_outputs/output_ssl_small/Thank_You/1-1-w04720221103114714.mp4_1.pkl,../all_outputs/output_include/People/Player/MVI_4126.pkl,151.44296059993556
Sister,train_ticket,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/train_ticket/MVI_3253.pkl,151.44344614112228
House,Marriage,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Society/Marriage/MVI_4271.pkl,151.45317845755795
Talk,Science,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Society/Science/MVI_4338.pkl,151.47226359751318
Class,train_ticket,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/train_ticket/MVI_3253.pkl,151.47778290862246
How_many,Thank_you,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Greetings/Thank_you/MVI_9987.pkl,151.47952007120404
House,Peace,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4835.pkl,151.48123543547143
Ten_People,Thank_you,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Greetings/Thank_you/MVI_9987.pkl,151.49029325513803
Teach,Energy,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Society/Energy/MVI_4290.pkl,151.5131503467471
To_You,Student,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Jobs/Student/MVI_4462.pkl,151.52014985799642
Big,Park,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Places/Park/MVI_3468.pkl,151.53371465215338
University,Bathroom,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Home/Bathroom/MVI_9025.pkl,151.53844404986484
Me,short,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Adjectives/short/MVI_5111.pkl,151.53933712645318
Talk,Season,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Seasons/Season/MVI_5441.pkl,151.5552587913516
Sorry,Race (ethnicity),../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Society/Race (ethnicity)/MVI_8949.pkl,151.5649442982034
Go,fast,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Adjectives/fast/MVI_9326.pkl,151.5774469163389
Me,loose,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Adjectives/loose/MVI_9777.pkl,151.5937858339762
Class,Husband,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/People/Husband/MVI_3945.pkl,151.5961436191289
Learn,Patient,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Jobs/Patient/MVI_8880.pkl,151.6011981843822
Big,Fan,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Electronics/Fan/MVI_9099.pkl,151.6012045049554
See,City,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3345.pkl,151.61068036931184
To_You,Box,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_4438.pkl,151.6137487965737
Sister,Park,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Places/Park/MVI_3468.pkl,151.62473875796996
Mother,Computer,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Electronics/Computer/MVI_5395.pkl,151.62611081209292
Class,Religion,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_4799.pkl,151.62668161969745
Stay?,Marriage,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/Society/Marriage/MVI_4271.pkl,151.62882179530084
Today,loose,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Adjectives/loose/MVI_9777.pkl,151.636412549973
Video,Horse,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Animals/Horse/MVI_3023.pkl,151.63685627215534
Children,Sign,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_8990.pkl,151.64356936198615
Today,Train Station,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Places/Train Station/MVI_3446.pkl,151.6498143556871
Write,Father,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_4062.pkl,151.66069905793188
See,Cell phone,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Electronics/Cell phone/MVI_5392.pkl,151.68364176345867
Read,thin,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Adjectives/thin/MVI_9611.pkl,151.70079629364395
Ten_People,Hospital,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Places/Hospital/MVI_3641.pkl,151.7072796388061
Write,Death,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/Society/Death/MVI_8930.pkl,151.70941526567634
Hello,Lawyer,../all_outputs/output_ssl_small/Hello/4-4-w03920221216132408.mp4_1.pkl,../all_outputs/output_include/Jobs/Lawyer/MVI_4467.pkl,151.7144509377299
Read,Woman,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/People/Woman/MVI_4952.pkl,151.723787125852
Big,tall,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Adjectives/tall/MVI_9384.pkl,151.72730918105736
Children,Black,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_4040.pkl,151.7288584209586
Twenty,Fish,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_3069.pkl,151.73223388228212
English,Saturday,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Saturday/MVI_4613.pkl,151.7458288478498
To_You,Laptop,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_4974.pkl,151.76992737105076
English,Money,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Society/Money/MVI_4266.pkl,151.778139737961
Twenty,happy,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Adjectives/happy/MVI_5183.pkl,151.77930267018144
How,Wife,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/People/Wife/MVI_5119.pkl,151.78123107720674
See?,Cow,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_3097.pkl,151.79508358029838
You,Marriage,../all_outputs/output_ssl_small/You/4-4-w00220221216115823.mp4_1.pkl,../all_outputs/output_include/Society/Marriage/MVI_4271.pkl,151.81276058187663
See,University,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Places/University/MVI_3624.pkl,151.82293304488493
See?,Thank_you,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Greetings/Thank_you/MVI_9987.pkl,151.82652508992598
See,Blind,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Adjectives/Blind/MVI_9587.pkl,151.85779660559643
Good,Grandfather,../all_outputs/output_ssl_small/Good/2-3-w01120221110100859.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_4234.pkl,151.85802528456273
Sorry,Husband,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/People/Husband/MVI_3945.pkl,151.8698410646166
Start,Girl,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/People/Girl/MVI_3965.pkl,151.90296415718137
You,clean,../all_outputs/output_ssl_small/You/4-4-w00220221216115823.mp4_1.pkl,../all_outputs/output_include/Adjectives/clean/MVI_9682.pkl,151.92613299281723
Good,dry,../all_outputs/output_ssl_small/Good/2-3-w01120221110100859.mp4_1.pkl,../all_outputs/output_include/Adjectives/dry/MVI_9361.pkl,151.94453741165586
Class,Medicine,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_4804.pkl,151.94753436037067
Again,Laptop,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_4974.pkl,151.9517886104606
Relationship,Baby,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_4067.pkl,151.9651380513563
Start,Artist,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Jobs/Artist/MVI_5356.pkl,151.97485770149694
Children,Minute,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Minute/MVI_5501.pkl,151.981979065189
Twenty,loud,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Adjectives/loud/MVI_5335.pkl,151.98326174658547
Holiday,Religion,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_4799.pkl,151.98449533750585
Relationship,Medicine,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_4804.pkl,152.0016087207451
Twenty,Race (ethnicity),../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Society/Race (ethnicity)/MVI_8949.pkl,152.00244066699773
Twenty,Alright,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_9965.pkl,152.00369090657344
Thank_You,Cell phone,../all_outputs/output_ssl_small/Thank_You/1-1-w04720221103114714.mp4_1.pkl,../all_outputs/output_include/Electronics/Cell phone/MVI_5392.pkl,152.00652469964123
To_You,Tuesday,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Tuesday/MVI_5014.pkl,152.00931531642235
See,Gun,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Society/Gun/MVI_8973.pkl,152.0131560754476
Go,Colour,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_4050.pkl,152.01585712128113
How,Tool,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Home/Tool/MVI_9088.pkl,152.03042558127927
University,loose,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Adjectives/loose/MVI_9777.pkl,152.03708467242146
Ten_People,Kitchen,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Home/Kitchen/MVI_4375.pkl,152.0391008631974
Sister,Newspaper,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Society/Newspaper/MVI_4842.pkl,152.0407663641178
Tuesday,tall,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Adjectives/tall/MVI_9384.pkl,152.05203148582154
Stay?,Lamp,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/Electronics/Lamp/MVI_4528.pkl,152.05662567683552
Yes,Lamp,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Electronics/Lamp/MVI_4528.pkl,152.06556290491815
English,Good_evening,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_evening/MVI_0054.pkl,152.09042702463267
Children,Money,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Society/Money/MVI_4266.pkl,152.10265345888905
School,Laptop,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_4974.pkl,152.10863750588211
Tuesday,female,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Adjectives/female/MVI_9769.pkl,152.1145009522652
See,Morning,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Morning/MVI_5507.pkl,152.11736794625182
Little,Lamp,../all_outputs/output_ssl_small/Little/1-5-w01220221103112023.mp4_1.pkl,../all_outputs/output_include/Electronics/Lamp/MVI_4528.pkl,152.1315668403975
Report,Sunday,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Sunday/MVI_4588.pkl,152.13440217264295
Sister,Kitchen,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Home/Kitchen/MVI_4375.pkl,152.13914453266875
School,long,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Adjectives/long/MVI_9300.pkl,152.1529358250973
Children,new,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Adjectives/new/MVI_9342.pkl,152.15793529703848
House,clean,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Adjectives/clean/MVI_9682.pkl,152.19760420819074
Learn?,Lawyer,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Jobs/Lawyer/MVI_4467.pkl,152.2022849197748
Tomorrow,Lawyer,../all_outputs/output_ssl_small/Tomorrow/4-4-w01520221216121456.mp4_1.pkl,../all_outputs/output_include/Jobs/Lawyer/MVI_4467.pkl,152.20238150359904
Hello,Attack,../all_outputs/output_ssl_small/Hello/4-4-w03920221216132408.mp4_1.pkl,../all_outputs/output_include/Society/Attack/MVI_4303.pkl,152.22607139189932
Big,White,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Colours/White/MVI_3890.pkl,152.23455760159058
English,Thursday,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_5458.pkl,152.23617384961204
Learn,University,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Places/University/MVI_3624.pkl,152.24443620717372
Talk,Screen,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Electronics/Screen/MVI_4552.pkl,152.24813136830025
University,train_ticket,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/train_ticket/MVI_3253.pkl,152.26781930712426
English,Mouse,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Animals/Mouse/MVI_2993.pkl,152.27608433538026
Class,Author,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Jobs/Author/MVI_4782.pkl,152.2920470402049
Tuesday,Orange,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,152.29794314700789
Sorry,Spring,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Seasons/Spring/MVI_4569.pkl,152.31218552211402
Start,City,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3345.pkl,152.33543719020227
Learn,Minute,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Minute/MVI_5501.pkl,152.35936202532426
Mother,Medicine,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_4804.pkl,152.36495864347003
English,male,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9765.pkl,152.38167378681715
Sister,Window,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Home/Window/MVI_4362.pkl,152.38411511063694
Sister,Husband,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/People/Husband/MVI_3945.pkl,152.40238535685293
Hello,you,../all_outputs/output_ssl_small/Hello/4-4-w03920221216132408.mp4_1.pkl,../all_outputs/output_include/Pronouns/you/MVI_0069.pkl,152.40548431257042
School,Cat,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Animals/Cat/MVI_3063.pkl,152.407241431254
What,Doctor,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Jobs/Doctor/MVI_4754.pkl,152.4092237577925
Learn,Thursday,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_5458.pkl,152.4176089862337
Class,Bill,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Society/Bill/MVI_4811.pkl,152.420410322251
You,Table,../all_outputs/output_ssl_small/You/4-4-w00220221216115823.mp4_1.pkl,../all_outputs/output_include/Home/Table/MVI_9002.pkl,152.42593705975003
What,Clock,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Electronics/Clock/MVI_9092.pkl,152.43123488786208
Start,White,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Colours/White/MVI_3890.pkl,152.43252697334867
Me,soft,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Adjectives/soft/MVI_9664.pkl,152.44237020368695
What,Screen,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Electronics/Screen/MVI_4552.pkl,152.47106792160514
English,Minute,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Minute/MVI_5501.pkl,152.4835214004862
Sorry,Death,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Society/Death/MVI_8930.pkl,152.4865786452002
