gloss1,gloss2,video1,video2,dtw_distance
Sinhala,bad,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Adjectives/bad/MVI_9352.pkl,176.6037375166089
How,Father,../all_outputs/output_ssl_small/How/2-3-w04820221110110015.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_5229.pkl,176.63748927975942
Staying,expensive,../all_outputs/output_ssl_small/Staying/3-5-w03220221216131429.mp4_1.pkl,../all_outputs/output_include/Adjectives/expensive/MVI_9747.pkl,176.64353523916736
Stay?,Daughter,../all_outputs/output_ssl_small/Stay?/1-5-w05420221103115855.mp4_1.pkl,../all_outputs/output_include/People/Daughter/MVI_4056.pkl,176.67519148032372
Again,Skirt,../all_outputs/output_ssl_small/Again/3-4-w03120221216131256.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3845.pkl,176.71638386818208
It,Grandfather,../all_outputs/output_ssl_small/It/2-3-w00720221110100320.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_4086.pkl,176.71658440000192
w064,Girl,../all_outputs/output_ssl_small/w064/1-5-w06420221103120953.mp4_1.pkl,../all_outputs/output_include/People/Girl/MVI_5289.pkl,176.72496246775668
Holiday,Pant,../all_outputs/output_ssl_small/Holiday/4-2-w06220221216140006.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_4884.pkl,176.72800585284077
Now,Grandfather,../all_outputs/output_ssl_small/Now/3-5-w01420221216121307.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_4086.pkl,176.7338894440206
Dialog box,Ugly,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Adjectives/Ugly/MVI_9579.pkl,176.8023200898123
Sinhala,Ugly,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Adjectives/Ugly/MVI_9579.pkl,176.809854980938
Please,City,../all_outputs/output_ssl_small/Please/2-2-w06020221110112120.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3432.pkl,176.82589623701526
Make,Yellow,../all_outputs/output_ssl_small/Make/3-1-w03820221216132252.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_4029.pkl,176.82712382107638
Good,Black,../all_outputs/output_ssl_small/Good/3-3-w01120221216120941.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_4041.pkl,176.84080164549448
Mother,Sign,../all_outputs/output_ssl_small/Mother/1-3-w00420221103110724.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_4860.pkl,176.86414712758219
To_You,Shirt,../all_outputs/output_ssl_small/To_You/2-5-w00120221110095655.mp4_1.pkl,../all_outputs/output_include/Clothes/Shirt/MVI_5166.pkl,176.88204111652783
Sinhala,Beautiful,../all_outputs/output_ssl_small/Sinhala/2-5-w01820221110101612.mp4_1.pkl,../all_outputs/output_include/Adjectives/Beautiful/MVI_9571.pkl,176.8974556380598
Class,Pant,../all_outputs/output_ssl_small/Class/1-3-w01920221103121310.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3708.pkl,176.93142920115213
Good,Pencil,../all_outputs/output_ssl_small/Good/3-3-w01120221216120941.mp4_1.pkl,../all_outputs/output_include/Home/Pencil/MVI_4905.pkl,176.96678512564736
Good,it,../all_outputs/output_ssl_small/Good/3-3-w01120221216120941.mp4_1.pkl,../all_outputs/output_include/Pronouns/it/MVI_0076.pkl,176.99464546403237
Talk?,Parent,../all_outputs/output_ssl_small/Talk?/9-3-w05720230317104145.mp4_1.pkl,../all_outputs/output_include/People/Parent/MVI_4225.pkl,177.02963831997263
Mother,King,../all_outputs/output_ssl_small/Mother/3-3-w00420221216115913.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_5120.pkl,177.04565080218288
Learn?,Pleased,../all_outputs/output_ssl_small/Learn?/4-2-w05220221216134347.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0066.pkl,177.0659923681072
School,Pant,../all_outputs/output_ssl_small/School/3-5-w01620221216121507.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3709.pkl,177.09650734387984
Hello,India,../all_outputs/output_ssl_small/Hello/3-4-w03920221216132406.mp4_1.pkl,../all_outputs/output_include/Places/India/MVI_3492.pkl,177.11114734723833
Children,Evening,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Evening/MVI_5517.pkl,177.13233724415014
Relationship,Adult,../all_outputs/output_ssl_small/Relationship/3-3-w02320221216123247.mp4_1.pkl,../all_outputs/output_include/People/Adult/MVI_4996.pkl,177.1330514758564
See,I,../all_outputs/output_ssl_small/See/1-1-w04020221103113749.mp4_1.pkl,../all_outputs/output_include/Pronouns/I/MVI_0012.pkl,177.13990757313562
Sinhala,Nice,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Adjectives/Nice/MVI_9588.pkl,177.14078299958234
Report,Street_or_Road,../all_outputs/output_ssl_small/Report/4-3-w02120221216122802.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3443.pkl,177.16621821747688
House,Father,../all_outputs/output_ssl_small/House/2-6-w02920221110113324.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_5228.pkl,177.1745518783935
Talk?,Peace,../all_outputs/output_ssl_small/Talk?/9-3-w05720230317104145.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4297.pkl,177.17860666116258
Still,long,../all_outputs/output_ssl_small/Still/still3.mp4_1.pkl,../all_outputs/output_include/Adjectives/long/MVI_5187.pkl,177.18192853000332
How,Bed,../all_outputs/output_ssl_small/How/2-2-w04820221110110007.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_9007.pkl,177.19337148557545
Children,Good_afternoon,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_afternoon/MVI_0051.pkl,177.21062077262823
Children,Good_evening,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_evening/MVI_0055.pkl,177.2552701732219
w064,quiet,../all_outputs/output_ssl_small/w064/2-4-w06420221110112958.mp4_1.pkl,../all_outputs/output_include/Adjectives/quiet/MVI_9372.pkl,177.2676363394022
Dialog box,Red,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Colours/Red/MVI_4018.pkl,177.27222935060567
Tuesday,Morning,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Morning/MVI_5060.pkl,177.28373164608738
Dialog box,University,../all_outputs/output_ssl_small/Dialog box/1-1-w02420221103122335.mp4_1.pkl,../all_outputs/output_include/Places/University/MVI_3467.pkl,177.2861731985213
Hello,thick,../all_outputs/output_ssl_small/Hello/3-4-w03920221216132406.mp4_1.pkl,../all_outputs/output_include/Adjectives/thick/MVI_9606.pkl,177.29140959391657
Good,Good_Morning,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_Morning/MVI_9934.pkl,177.3163387509044
Little,Screen,../all_outputs/output_ssl_small/Little/2-1-w01220221110100939.mp4_1.pkl,../all_outputs/output_include/Electronics/Screen/MVI_4976.pkl,177.3368588146909
Stay?,Key,../all_outputs/output_ssl_small/Stay?/1-5-w05420221103115855.mp4_1.pkl,../all_outputs/output_include/Home/Key/MVI_4925.pkl,177.34128994367518
Teach,Boy,../all_outputs/output_ssl_small/Teach/4-1-w03320221216131332.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5134.pkl,177.357314471132
Talk,Pen,../all_outputs/output_ssl_small/Talk/5-2-w03520221216131715.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4907.pkl,177.4543709423195
See,it,../all_outputs/output_ssl_small/See/1-1-w04020221103113749.mp4_1.pkl,../all_outputs/output_include/Pronouns/it/MVI_0076.pkl,177.46828216278516
See,male,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9640.pkl,177.47132669944673
Tell,Grandfather,../all_outputs/output_ssl_small/Tell/1-5-w04320221103114246.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_4086.pkl,177.47985518227884
Tuesday,female,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/Adjectives/female/MVI_9645.pkl,177.48678959494896
Children,Good_Morning,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_Morning/MVI_9934.pkl,177.48709414848312
Talk,Baby,../all_outputs/output_ssl_small/Talk/3-2-w03520221216131758.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_5234.pkl,177.4909378329387
Big,it,../all_outputs/output_ssl_small/Big/3-3-w01020221216120836.mp4_1.pkl,../all_outputs/output_include/Pronouns/it/MVI_0014.pkl,177.49758850072655
University,Sign,../all_outputs/output_ssl_small/University/4-2-w00920221216120753.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_8741.pkl,177.53214181846718
It,City,../all_outputs/output_ssl_small/It/3-4-w00720221216120451.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3345.pkl,177.55353306603965
Please,Boy,../all_outputs/output_ssl_small/Please/2-2-w06020221110112120.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_4981.pkl,177.55411870961754
What,Boy,../all_outputs/output_ssl_small/What/4-1-w05020221216134105.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_4981.pkl,177.5893069666623
Good,you,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Pronouns/you/MVI_9885.pkl,177.6492707937051
Ten_People,Father,../all_outputs/output_ssl_small/Ten_People/2-2-w02020221110101816.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_5229.pkl,177.66806129813563
Age,India,../all_outputs/output_ssl_small/Age/2-4-w02820221110103314.mp4_1.pkl,../all_outputs/output_include/Places/India/MVI_3327.pkl,177.6926881368854
Staying,low,../all_outputs/output_ssl_small/Staying/4-3-w03220221216124636.mp4_1.pkl,../all_outputs/output_include/Adjectives/low/MVI_9787.pkl,177.73201977150757
How_many,Parent,../all_outputs/output_ssl_small/How_many/2-3-w05120221110110528.mp4_1.pkl,../all_outputs/output_include/People/Parent/MVI_4225.pkl,177.7390662659261
University,Grandfather,../all_outputs/output_ssl_small/University/4-2-w00920221216120753.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_4086.pkl,177.74913786557295
Make,Fall,../all_outputs/output_ssl_small/Make/3-1-w03820221216132252.mp4_1.pkl,../all_outputs/output_include/Seasons/Fall/MVI_4577.pkl,177.76593142973033
Learn,old,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/Adjectives/old/MVI_5153.pkl,177.81163529875104
Video,Attack,../all_outputs/output_ssl_small/Video/1-4-w02220221103121920.mp4_1.pkl,../all_outputs/output_include/Society/Attack/MVI_4303.pkl,177.81182656344527
Dialog box,Restaurant,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Places/Restaurant/MVI_3530.pkl,177.82146953728906
Tuesday,Mouse,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/Animals/Mouse/MVI_3050.pkl,177.83966027543238
There,Yesterday,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Yesterday/MVI_4626.pkl,177.8505211725283
Exam,City,../all_outputs/output_ssl_small/Exam/1-5-w02620221103122639.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3345.pkl,177.90908151030553
Little,Religion,../all_outputs/output_ssl_small/Little/2-1-w01220221110100939.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_8928.pkl,177.92513555741766
Mother,Grandmother,../all_outputs/output_ssl_small/Mother/4-2-w00420221216120023.mp4_1.pkl,../all_outputs/output_include/People/Grandmother/MVI_5107.pkl,177.93851815734592
Please,Adult,../all_outputs/output_ssl_small/Please/2-2-w06020221110112120.mp4_1.pkl,../all_outputs/output_include/People/Adult/MVI_8647.pkl,177.95296767041205
Make,Mean,../all_outputs/output_ssl_small/Make/3-1-w03820221216132252.mp4_1.pkl,../all_outputs/output_include/Adjectives/Mean/MVI_9592.pkl,177.96498185732375
Tuesday,Pencil,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Home/Pencil/MVI_4384.pkl,177.97903433816143
Report,Father,../all_outputs/output_ssl_small/Report/4-3-w02120221216122802.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_5229.pkl,177.9803116103783
Teach,City,../all_outputs/output_ssl_small/Teach/1-3-w03320221103112630.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3345.pkl,178.009439900748
Sorry,Page,../all_outputs/output_ssl_small/Sorry/2-3-w04120221110105318.mp4_1.pkl,../all_outputs/output_include/Home/Page/MVI_9047.pkl,178.0111775933132
Dialog box,warm,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_9335.pkl,178.01621857235864
University,King,../all_outputs/output_ssl_small/University/4-2-w00920221216120753.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_5269.pkl,178.02147879466375
Dialog box,Child,../all_outputs/output_ssl_small/Dialog box/1-1-w02420221103122335.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4993.pkl,178.02610939858175
Talk?,Attack,../all_outputs/output_ssl_small/Talk?/7-2-w05720230317120629.mp4_1.pkl,../all_outputs/output_include/Society/Attack/MVI_4303.pkl,178.02641116285739
My,Waiter,../all_outputs/output_ssl_small/My/2-3-w03020221110103526.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_4480.pkl,178.04678962406751
How_many,Hour,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_5496.pkl,178.05461283544568
Video,Nice,../all_outputs/output_ssl_small/Video/2-2-w02220221110102210.mp4_1.pkl,../all_outputs/output_include/Adjectives/Nice/MVI_9588.pkl,178.0604308941718
Talk,Father,../all_outputs/output_ssl_small/Talk/6-7-w03520221219141529.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_4942.pkl,178.0654543020136
To_You,Grandmother,../all_outputs/output_ssl_small/To_You/2-5-w00120221110095655.mp4_1.pkl,../all_outputs/output_include/People/Grandmother/MVI_5109.pkl,178.10385245117584
How,Street_or_Road,../all_outputs/output_ssl_small/How/2-2-w04820221110110007.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3443.pkl,178.13007216752104
w064,Bed,../all_outputs/output_ssl_small/w064/2-4-w06420221110112958.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_4355.pkl,178.1301400424967
Class,Boy,../all_outputs/output_ssl_small/Class/1-5-w01920221103121327.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5134.pkl,178.15105237483832
What,Skirt,../all_outputs/output_ssl_small/What/3-5-w05020221216134127.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3844.pkl,178.1533559246195
Age,old,../all_outputs/output_ssl_small/Age/1-3-w02820221103122816.mp4_1.pkl,../all_outputs/output_include/Adjectives/old/MVI_9263.pkl,178.15661211816268
Write,Pen,../all_outputs/output_ssl_small/Write/2-2-w04420221110105636.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4907.pkl,178.1949563150168
Staying,White,../all_outputs/output_ssl_small/Staying/3-5-w03220221216131429.mp4_1.pkl,../all_outputs/output_include/Colours/White/MVI_5211.pkl,178.20179022004697
You,Ball,../all_outputs/output_ssl_small/You/4-3-w00220221216115814.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8983.pkl,178.2111910630252
Report,Boy,../all_outputs/output_ssl_small/Report/5-4-w02120221216122724.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_4981.pkl,178.21303937408553
It,Hour,../all_outputs/output_ssl_small/It/2-10-w00720221110113152.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_9180.pkl,178.2307158011553
Sinhala,Orange,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3885.pkl,178.23084262848752
It,Son,../all_outputs/output_ssl_small/It/2-3-w00720221110100320.mp4_1.pkl,../all_outputs/output_include/People/Son/MVI_5219.pkl,178.26174852666838
Dialog box,male,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9764.pkl,178.262395860173
Teach,Skirt,../all_outputs/output_ssl_small/Teach/1-3-w03320221103112630.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3845.pkl,178.27469788869215
Tell,King,../all_outputs/output_ssl_small/Tell/1-5-w04320221103114246.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_5120.pkl,178.28113821814813
Sister,Boy,../all_outputs/output_ssl_small/Sister/3-5-w00820221216120607.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5134.pkl,178.29267726373874
Staying,Mouse,../all_outputs/output_ssl_small/Staying/3-5-w03220221216131429.mp4_1.pkl,../all_outputs/output_include/Animals/Mouse/MVI_3050.pkl,178.3554854366314
Good,Son,../all_outputs/output_ssl_small/Good/3-4-w01120221216120949.mp4_1.pkl,../all_outputs/output_include/People/Son/MVI_5073.pkl,178.3595461853638
Age,Good_afternoon,../all_outputs/output_ssl_small/Age/2-4-w02820221110103314.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_afternoon/MVI_9974.pkl,178.37773768018113
Tuesday,Good_night,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_night/MVI_0055.pkl,178.39892195247532
My,warm,../all_outputs/output_ssl_small/My/3-4-w03020221216124658.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_5223.pkl,178.40901814293974
To_You,Pant,../all_outputs/output_ssl_small/To_You/3-4-w00120221216115550.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_4884.pkl,178.4170939148985
How_many,Grandmother,../all_outputs/output_ssl_small/How_many/2-2-w05120221110110521.mp4_1.pkl,../all_outputs/output_include/People/Grandmother/MVI_5109.pkl,178.42066115031335
School,Boy,../all_outputs/output_ssl_small/School/1-5-w01620221103112512.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_3815.pkl,178.43025116546838
w064,sad,../all_outputs/output_ssl_small/w064/1-5-w06420221103120953.mp4_1.pkl,../all_outputs/output_include/Adjectives/sad/MVI_9722.pkl,178.4358732750818
Age,male,../all_outputs/output_ssl_small/Age/1-3-w02820221103122816.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9766.pkl,178.4409029298029
Tuesday,sad,../all_outputs/output_ssl_small/Tuesday/1-2-w02720221103122714.mp4_1.pkl,../all_outputs/output_include/Adjectives/sad/MVI_9722.pkl,178.44106404619296
Please,Police,../all_outputs/output_ssl_small/Please/2-4-w06020221110112138.mp4_1.pkl,../all_outputs/output_include/Jobs/Police/MVI_5349.pkl,178.46544195270417
School,Hour,../all_outputs/output_ssl_small/School/3-5-w01620221216121507.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_5496.pkl,178.4969461687618
There,Lamp,../all_outputs/output_ssl_small/There/2-10-w05920221110113903.mp4_1.pkl,../all_outputs/output_include/Electronics/Lamp/MVI_4531.pkl,178.5166723609063
University,Boy,../all_outputs/output_ssl_small/University/1-2-w00920221103111557.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5134.pkl,178.53674573282535
Sorry,Brother,../all_outputs/output_ssl_small/Sorry/2-3-w04120221110105318.mp4_1.pkl,../all_outputs/output_include/People/Brother/MVI_4075.pkl,178.53773882988799
Tuesday,Boy,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_4981.pkl,178.5504866550457
Still,Pant,../all_outputs/output_ssl_small/Still/still1.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3709.pkl,178.55324200136184
Sister,Daughter,../all_outputs/output_ssl_small/Sister/2-3-w00820221110100411.mp4_1.pkl,../all_outputs/output_include/People/Daughter/MVI_4056.pkl,178.55526567716504
Sinhala,White,../all_outputs/output_ssl_small/Sinhala/2-2-w01820221110101517.mp4_1.pkl,../all_outputs/output_include/Colours/White/MVI_5210.pkl,178.56960315722662
Mother,Ball,../all_outputs/output_ssl_small/Mother/3-3-w00420221216115913.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8984.pkl,178.589095012199
Children,Restaurant,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Places/Restaurant/MVI_3530.pkl,178.61348616995465
Teach,Sign,../all_outputs/output_ssl_small/Teach/1-1-w03320221103112612.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_8989.pkl,178.625958792293
Your,wet,../all_outputs/output_ssl_small/Your/3-2-w00520221216120323.mp4_1.pkl,../all_outputs/output_include/Adjectives/wet/MVI_9436.pkl,178.64609102490954
Twenty,Religion,../all_outputs/output_ssl_small/Twenty/2-2-w05820221110111728.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_4252.pkl,178.6734961310036
Sister,Skirt,../all_outputs/output_ssl_small/Sister/3-5-w00820221216120607.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_4875.pkl,178.67659994986616
How,Pant,../all_outputs/output_ssl_small/How/2-3-w04820221110110015.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3709.pkl,178.74263575325935
It,Religion,../all_outputs/output_ssl_small/It/3-4-w00720221216120451.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_4252.pkl,178.7432710075735
Your,Baby,../all_outputs/output_ssl_small/Your/2-5-w00520221110100155.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_5234.pkl,178.75194286857342
Video,Colour,../all_outputs/output_ssl_small/Video/1-1-w02220221103121852.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_5217.pkl,178.80124299454747
English,low,../all_outputs/output_ssl_small/English/2-5-w02520221110102953.mp4_1.pkl,../all_outputs/output_include/Adjectives/low/MVI_9661.pkl,178.81560617493457
School,Adult,../all_outputs/output_ssl_small/School/3-5-w01620221216121507.mp4_1.pkl,../all_outputs/output_include/People/Adult/MVI_3823.pkl,178.82996206773225
See,old,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Adjectives/old/MVI_9263.pkl,178.83897969278027
See,King,../all_outputs/output_ssl_small/See/1-1-w04020221103113749.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_4097.pkl,178.85837318443726
Good,University,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Places/University/MVI_3546.pkl,178.8727622970166
Still,Library,../all_outputs/output_ssl_small/Still/still3.mp4_1.pkl,../all_outputs/output_include/Places/Library/MVI_3477.pkl,178.89526731081628
Stay?,City,../all_outputs/output_ssl_small/Stay?/2-4-w05420221110111147.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3432.pkl,178.91994500340442
Relationship,Sign,../all_outputs/output_ssl_small/Relationship/3-5-w02320221216123303.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_4860.pkl,178.92541283576054
Video,bad,../all_outputs/output_ssl_small/Video/2-2-w02220221110102210.mp4_1.pkl,../all_outputs/output_include/Adjectives/bad/MVI_5319.pkl,178.93039980609487
Good,Good_afternoon,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_afternoon/MVI_0051.pkl,178.9682826623367
Sorry,Summer,../all_outputs/output_ssl_small/Sorry/2-3-w04120221110105318.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_4565.pkl,178.9700302488561
Talk?,Waiter,../all_outputs/output_ssl_small/Talk?/10-2-w05720230317104128.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_4478.pkl,178.9784815631871
What,City,../all_outputs/output_ssl_small/What/5-4-w05020221216134110.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3432.pkl,178.978917398788
Go,thin,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Adjectives/thin/MVI_9610.pkl,178.9947440967451
Write,Pant,../all_outputs/output_ssl_small/Write/1-3-w04420221103114331.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_4884.pkl,178.9983571572927
Start,Beautiful,../all_outputs/output_ssl_small/Start/4-1-w04520221216133029.mp4_1.pkl,../all_outputs/output_include/Adjectives/Beautiful/MVI_9571.pkl,179.0012549486546
Still,Grandmother,../all_outputs/output_ssl_small/Still/still3.mp4_1.pkl,../all_outputs/output_include/People/Grandmother/MVI_5109.pkl,179.00659108794252
Make,Black,../all_outputs/output_ssl_small/Make/3-1-w03820221216132252.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_4920.pkl,179.01922766833593
Report,Ball,../all_outputs/output_ssl_small/Report/4-3-w02120221216122802.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8984.pkl,179.027138549252
House,City,../all_outputs/output_ssl_small/House/4-3-w02920221216124324.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3432.pkl,179.06334579828004
Age,Restaurant,../all_outputs/output_ssl_small/Age/4-2-w02820221216124135.mp4_1.pkl,../all_outputs/output_include/Places/Restaurant/MVI_3362.pkl,179.07723729485124
Class,Father,../all_outputs/output_ssl_small/Class/1-3-w01920221103121310.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_5228.pkl,179.13190829548185
Please,Pant,../all_outputs/output_ssl_small/Please/2-2-w06020221110112120.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3709.pkl,179.13276151756068
Children,you,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Pronouns/you/MVI_0068.pkl,179.1417536762017
University,Pant,../all_outputs/output_ssl_small/University/4-4-w00920221216120832.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3708.pkl,179.14596349346104
Your,Attack,../all_outputs/output_ssl_small/Your/2-5-w00520221110100155.mp4_1.pkl,../all_outputs/output_include/Society/Attack/MVI_4303.pkl,179.16003552480015
Sister,Grandfather,../all_outputs/output_ssl_small/Sister/3-5-w00820221216120607.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_5104.pkl,179.18166873673536
Dialog box,Mean,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Adjectives/Mean/MVI_9730.pkl,179.18302091274987
Twenty,Sister,../all_outputs/output_ssl_small/Twenty/3-3-w05820221216135059.mp4_1.pkl,../all_outputs/output_include/People/Sister/MVI_5099.pkl,179.18623515629815
